pincode,district,statename,latitude,longitude,officetype
148101,BARNALA,PUNJAB,28.0510030,73.4813640,BO
148022,MALERKOTLA,PUNJAB,30.4831180,76.0050990,BO
148021,MALERKOTLA,PUNJAB,30.6478090,75.8809900,BO
140406,FATEHGARH SAHIB,PUNJAB,24.6400000,68.0100000,BO
140408,FATEHGARH SAHIB,PUNJAB,30.6300000,76.4200000,BO
140417,PATIALA,PUNJAB,30.3900000,76.6600000,BO
148034,SANGRUR,PUNJAB,35.7451690,51.4092400,BO
148023,MALERKOTLA,PUNJAB,15.3833330,35.1166670,BO
148107,BARNALA,PUNJAB,30.3600630,75.4869030,BO
148002,SANGRUR,PUNJAB,30.2097850,75.8228900,BO
148035,SANGRUR,PUNJAB,30.1065680,75.9390660,BO
148024,BARNALA,PUNJAB,33.1211210,75.6077150,BO
148105,BARNALA,PUNJAB,30.2905240,75.6339020,BO
148030,SANGRUR,PUNJAB,29.9895950,75.9826070,BO
148109,BARNALA,PUNJAB,29.6326070,76.0377400,BO
148020,MALERKOTLA,PUNJAB,34.0100650,72.3281530,BO
148027,SANGRUR,PUNJAB,22.8333340,69.3554780,BO
148033,SANGRUR,PUNJAB,29.9412240,75.9686140,BO
148104,BARNALA,PUNJAB,30.5189230,75.5087440,BO
148106,SANGRUR,PUNJAB,15.4545000,15.4154000,BO
148031,SANGRUR,PUNJAB,12.5456000,85.3232130,BO
143108,AMRITSAR,PUNJAB,31.5800000,74.6100000,BO
143102,AMRITSAR,PUNJAB,31.8000000,74.6800000,BO
148108,BARNALA,PUNJAB,26.4552340,84.2344660,BO
148100,BARNALA,PUNJAB,30.5247400,75.4267880,BO
148028,SANGRUR,PUNJAB,19.8717150,82.7751620,BO
148025,SANGRUR,PUNJAB,30.4582520,75.7342420,BO
143113,AMRITSAR,PUNJAB,31.6200000,75.0100000,BO
143109,AMRITSAR,PUNJAB,31.7200000,74.5400000,BO
143105,AMRITSAR,PUNJAB,31.6700000,74.8000000,BO
143606,AMRITSAR,PUNJAB,31.8800000,74.9100000,BO
143504,AMRITSAR,PUNJAB,31.7500000,74.6200000,BO
143103,AMRITSAR,PUNJAB,31.3600000,74.8000000,BO
143201,AMRITSAR,PUNJAB,31.5000000,75.2600000,BO
143202,AMRITSAR,PUNJAB,31.5600000,75.2400000,BO
143114,AMRITSAR,PUNJAB,31.6600000,75.2400000,BO
143119,AMRITSAR,PUNJAB,31.7162500,75.0974500,BO
143601,AMRITSAR,PUNJAB,31.7800000,74.9500000,BO
143022,AMRITSAR,PUNJAB,31.6000000,74.9500000,BO
143111,AMRITSAR,PUNJAB,31.5544000,75.1400000,BO
143502,AMRITSAR,PUNJAB,31.6900000,74.9900000,BO
143149,AMRITSAR,PUNJAB,31.5600000,75.1200000,BO
143411,Tarn Taran,PUNJAB,31.3783041,74.9997688,BO
143408,Tarn Taran,PUNJAB,31.2600000,75.0000000,BO
143301,Tarn Taran,PUNJAB,31.4300000,74.7700000,BO
143413,AMRITSAR,PUNJAB,31.4600000,73.1300000,BO
143303,Tarn Taran,PUNJAB,31.3400000,74.7100000,BO
143116,AMRITSAR,PUNJAB,31.6300000,75.1100000,BO
143008,AMRITSAR,PUNJAB,31.7100000,75.0400000,BO
143205,AMRITSAR,PUNJAB,31.5800000,75.3000000,BO
143112,AMRITSAR,PUNJAB,31.5000000,75.1800000,BO
143603,AMRITSAR,PUNJAB,31.8100000,74.7100000,BO
143101,AMRITSAR,PUNJAB,31.7000000,74.8500000,BO
143416,Tarn Taran,PUNJAB,31.6700000,74.5400000,BO
143419,Tarn Taran,PUNJAB,31.1389065,74.6200000,BO
143305,Tarn Taran,PUNJAB,31.4400000,74.6500000,BO
143406,Tarn Taran,PUNJAB,31.5000000,75.0100000,BO
143415,Tarn Taran,PUNJAB,31.3900000,74.8000000,BO
143304,Tarn Taran,PUNJAB,31.2600000,74.6800000,BO
143115,AMRITSAR,PUNJAB,31.5300000,75.0500000,BO
143412,Tarn Taran,PUNJAB,31.2300000,74.9200000,BO
143407,Tarn Taran,PUNJAB,31.3700000,75.0900000,BO
151504,MANSA,PUNJAB,30.079000000000001,75.534899999999993,BO
151508,MANSA,PUNJAB,30.064599999999999,75.406800000000004,BO
151106,BATHINDA,PUNJAB,30.426100000000002,75.1648,BO
151005,BATHINDA,PUNJAB,30.1087500,75.0910000,BO
143402,Tarn Taran,PUNJAB,31.4800000,74.9500000,BO
143302,Tarn Taran,PUNJAB,31.4200000,74.7500000,BO
143410,Tarn Taran,PUNJAB,31.2900000,74.9700000,BO
151505,MANSA,PUNJAB,29.903400000000001,75.331000000000003,BO
151506,MANSA,PUNJAB,30.140149999999998,74.939499999999995,BO
151201,BATHINDA,PUNJAB,30.2110000,74.9454000,BO
151007,BATHINDA,PUNJAB,30.271017535403303,74.77338503351805,BO
151111,BATHINDA,PUNJAB,30.247,75.163300000000007,BO
151502,MANSA,PUNJAB,29.907399999999999,75.619399999999999,BO
151101,BATHINDA,PUNJAB,30.108699999999999,75.090999999999994,BO
151511,BATHINDA,PUNJAB,30.1659000,75.0465000,BO
151401,BATHINDA,PUNJAB,30.0003000,74.7527000,BO
151108,BATHINDA,PUNJAB,30.149100000000001,75.185000000000002,BO
151103,BATHINDA,PUNJAB,30.266100000000002,75.253399999999999,BO
151301,BATHINDA,PUNJAB,30.0662000,74.9231000,BO
151104,BATHINDA,PUNJAB,30.379799999999999,75.202699999999993,BO
151105,BATHINDA,PUNJAB,30.266100000000002,75.253399999999999,BO
151509,BATHINDA,PUNJAB,30.031600000000001,75.240099999999998,BO
152101,SRI MUKTSAR SAHIB,PUNJAB,30.282350000000001,74.674599999999998,BO
152031,SRI MUKTSAR SAHIB,PUNJAB,30.641659700000002,75.648436000000004,BO
152115,SRI MUKTSAR SAHIB,PUNJAB,30.744399999999999,74.67895,BO
152025,SRI MUKTSAR SAHIB,PUNJAB,30.468446,74.517471999999998,BO
151208,MOGA,PUNJAB,30.131256,74.709549199999998,BO
151210,SRI MUKTSAR SAHIB,PUNJAB,30.2958,74.369290000000007,BO
151302,BATHINDA,PUNJAB,29.9092000,75.1589000,BO
151507,MANSA,PUNJAB,29.665800000000001,75.182299999999998,BO
152112,SRI MUKTSAR SAHIB,PUNJAB,30.485299999999999,74.086219999999997,BO
151207,FARIDKOT,PUNJAB,30.64405,74.908919999999995,BO
152026,SRI MUKTSAR SAHIB,PUNJAB,30.543099999999999,74.45196,BO
152107,SRI MUKTSAR SAHIB,PUNJAB,30.1891909,74.505297999999996,BO
152113,SRI MUKTSAR SAHIB,PUNJAB,30.066500000000001,74.619060000000005,BO
151204,FARIDKOT,PUNJAB,30.5251591,74.881413600000002,BO
151202,FARIDKOT,PUNJAB,30.450835099999999,74.882869400000004,BO
151214,FARIDKOT,PUNJAB,30.744019000000002,74.643752000000006,BO
151213,FARIDKOT,PUNJAB,30.645499999999998,74.736500000000007,BO
142048,MOGA,PUNJAB,30.847460000000002,74.718400000000003,BO
142053,MOGA,PUNJAB,30.797270000000001,75.320539999999994,BO
142039,MOGA,PUNJAB,30.816465300000001,75.171704000000005,BO
142038,MOGA,PUNJAB,30.70515,75.036959999999993,BO
142037,MOGA,PUNJAB,30.687149999999999,75.306299999999993,BO
152114,SRI MUKTSAR SAHIB,PUNJAB,30.060956000000001,74.612824000000003,BO
151212,FARIDKOT,PUNJAB,30.6740961,74.600503000000003,BO
152032,SRI MUKTSAR SAHIB,PUNJAB,30.471828299999999,74.512287099999995,BO
152116,FAZILKA,PUNJAB,30.1551500,74.2034000,BO
142049,MOGA,PUNJAB,30.813369999999999,75.175565000000006,BO
142057,MOGA,PUNJAB,30.542955800000001,75.107005999999998,BO
142002,MOGA,PUNJAB,30.862549999999999,75.194500000000005,BO
142046,MOGA,PUNJAB,30.559802099999999,75.226023999999995,BO
142055,MOGA,PUNJAB,30.590580200000002,75.306703799999994,BO
142003,MOGA,PUNJAB,30.989380499999999,74.858562500000005,BO
142045,MOGA,PUNJAB,30.835550000000001,75.04759,BO
142054,MOGA,PUNJAB,30.853549999999998,75.323049999999995,BO
142052,FIROZEPUR,PUNJAB,30.7456000,75.3065600,BO
152002,FIROZEPUR,PUNJAB,31.0052300,74.5975500,BO
152123,FAZILKA,PUNJAB,30.4037250,74.0255390,BO
142042,MOGA,PUNJAB,30.8164693,75.1717003,BO
152003,FIROZEPUR,PUNJAB,30.9915500,74.6133000,BO
142041,MOGA,PUNJAB,30.9254500,75.3288500,BO
152117,FAZILKA,PUNJAB,30.9265596,74.6135171,BO
152124,FAZILKA,PUNJAB,30.5470500,74.5960000,BO
304502,TONK,RAJASTHAN,24.5783630,72.5016260,BO
304503,TONK,RAJASTHAN,26.3508760,75.2654060,BO
304025,TONK,RAJASTHAN,26.2644710,76.1006390,BO
304026,TONK,RAJASTHAN,25.8612720,75.7894720,BO
304802,TONK,RAJASTHAN,26.4014220,75.8721610,BO
152121,FAZILKA,PUNJAB,30.3000000,74.0900000,BO
152024,FAZILKA,PUNJAB,30.5673400,74.2459700,BO
152022,FIROZEPUR,PUNJAB,30.6863000,74.3854100,BO
304024,TONK,RAJASTHAN,25.8959300,75.9056750,BO
304505,TONK,RAJASTHAN,26.2323120,76.1229780,BO
304801,TONK,RAJASTHAN,26.3363770,75.6848070,BO
304803,TONK,RAJASTHAN,25.7702120,75.5160240,BO
304021,TONK,RAJASTHAN,26.3077380,75.8592050,BO
304507,TONK,RAJASTHAN,26.5571620,74.4649510,BO
313331,RAJSAMAND,RAJASTHAN,25.4800000,73.8700000,BO
313333,RAJSAMAND,RAJASTHAN,25.2300000,73.6700000,BO
313332,RAJSAMAND,RAJASTHAN,25.4100000,73.9100000,BO
305921,RAJSAMAND,RAJASTHAN,25.7000000,74.0700000,BO
313341,RAJSAMAND,RAJASTHAN,25.6500000,73.9100000,BO
313324,RAJSAMAND,RAJASTHAN,25.0700000,73.7800000,BO
313301,RAJSAMAND,RAJASTHAN,24.9500000,73.7800000,BO
313322,RAJSAMAND,RAJASTHAN,24.3500000,74.2300000,BO
313325,RAJSAMAND,RAJASTHAN,25.0200000,73.5500000,BO
313334,RAJSAMAND,RAJASTHAN,25.2200000,73.8000000,BO
313321,RAJSAMAND,RAJASTHAN,24.9700000,73.5800000,BO
313603,UDAIPUR,RAJASTHAN,24.6500000,74.2000000,BO
313706,UDAIPUR,RAJASTHAN,24.4200000,740.0600000,BO
313011,UDAIPUR,RAJASTHAN,24.6700000,73.6400000,BO
313342,RAJSAMAND,RAJASTHAN,25.0100000,73.9400000,BO
313329,RAJSAMAND,RAJASTHAN,24.9800000,74.0000000,BO
313702,UDAIPUR,RAJASTHAN,24.4100000,73.4500000,BO
313026,UDAIPUR,RAJASTHAN,24.1100000,73.8100000,BO
313705,UDAIPUR,RAJASTHAN,24.7900000,73.5600000,BO
313205,UDAIPUR,RAJASTHAN,24.8000000,74.0600000,BO
312625,PRATAPGARH,RAJASTHAN,24.0883930,74.4491100,BO
313022,UDAIPUR,RAJASTHAN,24.6200000,73.9400000,BO
313804,UDAIPUR,RAJASTHAN,23.9900000,73.4700000,BO
313803,UDAIPUR,RAJASTHAN,23.9900000,73.5600000,BO
313201,UDAIPUR,RAJASTHAN,24.7500000,73.8700000,BO
313604,UDAIPUR,RAJASTHAN,24.099011000000001,74.2171989,BO
313038,UDAIPUR,RAJASTHAN,24.0300000,74.1200000,BO
313905,UDAIPUR,RAJASTHAN,24.2300000,73.9500000,BO
313708,UDAIPUR,RAJASTHAN,24.8000000,73.4400000,BO
313203,UDAIPUR,RAJASTHAN,24.7600000,73.9200000,BO
313703,UDAIPUR,RAJASTHAN,34.466914000000003,73.921284999999997,BO
307025,UDAIPUR,RAJASTHAN,24.6400000,73.2400000,BO
313802,UDAIPUR,RAJASTHAN,24.1000000,73.7200000,BO
313701,UDAIPUR,RAJASTHAN,24.4100000,73.3700000,BO
312626,PRATAPGARH,RAJASTHAN,24.0224000,74.4572640,BO
313801,UDAIPUR,RAJASTHAN,24.2000000,73.6200000,BO
313204,UDAIPUR,RAJASTHAN,24.8200000,73.8700000,BO
313906,UDAIPUR,RAJASTHAN,24.5500000,73.3600000,BO
313003,UDAIPUR,RAJASTHAN,24.5700000,73.7800000,BO
313903,UDAIPUR,RAJASTHAN,24.1200000,73.9000000,BO
313805,UDAIPUR,RAJASTHAN,24.0300000,73.8100000,BO
313704,UDAIPUR,RAJASTHAN,25.0400000,73.4700000,BO
313902,UDAIPUR,RAJASTHAN,24.1700000,73.8500000,BO
313206,UDAIPUR,RAJASTHAN,24.8900000,74.0200000,BO
313027,UDAIPUR,RAJASTHAN,24.1100000,73.9700000,BO
301028,ALWAR,RAJASTHAN,27.5752630,76.7480810,BO
301001,ALWAR,RAJASTHAN,27.636448999999999,76.480462000000003,BO
313901,UDAIPUR,RAJASTHAN,24.3200000,73.7700000,BO
313601,UDAIPUR,RAJASTHAN,24.7100000,73.9800000,BO
313001,UDAIPUR,RAJASTHAN,24.4800000,73.7400000,BO
301702,ALWAR,RAJASTHAN,28.5546170,76.7819810,BO
301405,ALWAR,RAJASTHAN,24.8003120,80.9732920,BO
321605,ALWAR,RAJASTHAN,27.3172140,77.1283820,BO
301604,ALWAR,RAJASTHAN,27.8170310,76.3116230,BO
301413,ALWAR,RAJASTHAN,27.2818090,76.7538510,BO
301414,ALWAR,RAJASTHAN,27.3160630,76.6008330,BO
301021,ALWAR,RAJASTHAN,27.4106690,76.8346160,BO
301026,ALWAR,RAJASTHAN,27.3273980,76.5192560,BO
301415,ALWAR,RAJASTHAN,27.1064590,76.4620930,BO
301408,ALWAR,RAJASTHAN,27.2384700,76.5589380,BO
301027,ALWAR,RAJASTHAN,27.1989350,76.2305310,BO
301025,ALWAR,RAJASTHAN,27.8041820,76.5943330,BO
301024,ALWAR,RAJASTHAN,27.4719550,76.3116230,BO
321633,ALWAR,RAJASTHAN,27.4925470,76.1725770,BO
301406,ALWAR,RAJASTHAN,27.4090720,76.7278800,BO
321607,ALWAR,RAJASTHAN,27.3189150,77.9824300,BO
301411,ALWAR,RAJASTHAN,27.8950390,76.8403830,BO
301022,ALWAR,RAJASTHAN,27.2783100,76.2899070,BO
301410,ALWAR,RAJASTHAN,27.2102780,76.4620930,BO
301707,ALWAR,RAJASTHAN,28.1427870,76.8461500,BO
301035,ALWAR,RAJASTHAN,27.6730580,76.3071270,BO
301409,ALWAR,RAJASTHAN,27.1833920,76.6903570,BO
301402,ALWAR,RAJASTHAN,27.7231190,76.4360620,BO
301401,ALWAR,RAJASTHAN,28.0216850,76.5199200,BO
301701,ALWAR,RAJASTHAN,27.9046130,76.3182430,BO
301023,ALWAR,RAJASTHAN,27.7018850,76.6585980,BO
301706,ALWAR,RAJASTHAN,28.0286360,76.4736460,BO
301705,ALWAR,RAJASTHAN,28.0120550,76.3376790,BO
301704,ALWAR,RAJASTHAN,28.1023020,76.4360620,BO
301407,ALWAR,RAJASTHAN,27.8260350,76.4881180,BO
301404,ALWAR,RAJASTHAN,27.7745530,76.6001110,BO
301412,ALWAR,RAJASTHAN,27.2433340,76.6183460,BO
301709,ALWAR,RAJASTHAN,27.9801880,27.9801880,BO
301020,ALWAR,RAJASTHAN,27.9379950,76.3434680,BO
321409,BHARATPUR,RAJASTHAN,26.9824960,77.0708370,BO
321203,BHARATPUR,RAJASTHAN,27.4697050,77.3726380,BO
321302,BHARATPUR,RAJASTHAN,27.0680000,77.3755080,BO
321303,BHARATPUR,RAJASTHAN,27.1290000,77.4730000,BO
321025,BHARATPUR,RAJASTHAN,27.3160000,77.5900000,BO
321028,BHARATPUR,RAJASTHAN,27.1160000,77.2720000,BO
321026,BHARATPUR,RAJASTHAN,27.2180000,77.4320000,BO
321021,BHARATPUR,RAJASTHAN,27.2650000,77.5390000,BO
321001,BHARATPUR,RAJASTHAN,27.1840000,77.6390000,BO
321602,BHARATPUR,RAJASTHAN,27.2574670,77.2515060,BO
321022,BHARATPUR,RAJASTHAN,27.0256170,77.0837870,BO
321023,BHARATPUR,RAJASTHAN,27.7991450,77.1628960,BO
321601,BHARATPUR,RAJASTHAN,27.0969350,77.1672090,BO
321406,BHARATPUR,RAJASTHAN,27.0107520,77.0017460,BO
321024,BHARATPUR,RAJASTHAN,27.2104830,77.4730070,BO
321642,BHARATPUR,RAJASTHAN,26.9792270,77.6736550,BO
321202,BHARATPUR,RAJASTHAN,27.3678520,77.3640260,BO
321204,BHARATPUR,RAJASTHAN,27.0253740,88.2546700,BO
321205,BHARATPUR,RAJASTHAN,27.6690800,77.0695880,BO
321206,BHARATPUR,RAJASTHAN,27.3792340,77.1743980,BO
328022,DHOLPUR,RAJASTHAN,26.6574660,77.4759330,BO
328023,DHOLPUR,RAJASTHAN,26.8556760,77.8510210,BO
328021,DHOLPUR,RAJASTHAN,26.6859690,77.5962420,BO
328031,DHOLPUR,RAJASTHAN,26.6034530,77.4716310,BO
321405,BHARATPUR,RAJASTHAN,26.8665730,77.3870520,BO
328001,DHOLPUR,RAJASTHAN,26.7101210,77.9075250,BO
328024,DHOLPUR,RAJASTHAN,26.8743830,77.9844760,BO
321411,BHARATPUR,RAJASTHAN,26.8364140,77.1803710,BO
328028,DHOLPUR,RAJASTHAN,26.5991190,77.7785680,BO
328041,DHOLPUR,RAJASTHAN,26.7506040,77.6393080,BO
321410,BHARATPUR,RAJASTHAN,26.9727200,77.3516460,BO
321401,BHARATPUR,RAJASTHAN,26.8231640,77.3212190,BO
321402,BHARATPUR,RAJASTHAN,27.0065260,77.4365760,BO
321404,BHARATPUR,RAJASTHAN,26.9462500,77.5861360,BO
328025,DHOLPUR,RAJASTHAN,26.8458220,78.0964850,BO
328030,DHOLPUR,RAJASTHAN,26.6943540,77.8467340,BO
328029,DHOLPUR,RAJASTHAN,26.7195840,78.0223930,BO
303313,DAUSA,RAJASTHAN,26.9232940,76.2421190,BO
303303,DAUSA,RAJASTHAN,25.5874900,86.0491370,BO
302027,JAIPUR,RAJASTHAN,26.9879740,75.9376150,BO
302026,JAIPUR,RAJASTHAN,26.8367550,75.6997470,BO
302038,JAIPUR,RAJASTHAN,27.0727740,75.9356170,BO
321408,BHARATPUR,RAJASTHAN,27.0164670,77.2547440,BO
328026,DHOLPUR,RAJASTHAN,26.4380820,77.4874050,BO
328027,DHOLPUR,RAJASTHAN,26.7769550,77.7488710,BO
303325,DAUSA,RAJASTHAN,26.9969430,76.4042400,BO
322240,DAUSA,RAJASTHAN,27.1222778,115.8590000,BO
303012,JAIPUR,RAJASTHAN,26.8032130,75.9900710,BO
303304,DAUSA,RAJASTHAN,50.1834750,18.8964140,BO
303511,DAUSA,RAJASTHAN,3.966995,138.573766,BO
303327,DAUSA,RAJASTHAN,27.084515,76.576517199999998,BO
303305,JAIPUR,RAJASTHAN,20.5401400,73.1792120,BO
303506,DAUSA,RAJASTHAN,26.7391590,76.1236050,BO
321612,DAUSA,RAJASTHAN,27.0163780,76.9383790,BO
303505,DAUSA,RAJASTHAN,27.0163780,76.9383790,BO
303509,DAUSA,RAJASTHAN,33.4575980,12.0262500,BO
303504,DAUSA,RAJASTHAN,26.4534350,76.4078570,BO
321608,DAUSA,RAJASTHAN,25.3197990,74.5688410,BO
321609,DAUSA,RAJASTHAN,27.1572240,76.8850670,BO
303503,DAUSA,RAJASTHAN,25.4478970,75.5917090,BO
303007,JAIPUR,RAJASTHAN,26.7391590,76.1236050,BO
303602,JAIPUR,RAJASTHAN,26.0140000,75.1010000,BO
303604,JAIPUR,RAJASTHAN,26.0140000,75.1010000,BO
303302,DAUSA,RAJASTHAN,26.7391590,76.1236050,BO
303326,DAUSA,RAJASTHAN,26.7325910,76.1522880,BO
303507,DAUSA,RAJASTHAN,26.7391590,76.1236050,BO
321613,DAUSA,RAJASTHAN,26.7391590,76.1236050,BO
303903,JAIPUR,RAJASTHAN,26.6909970,75.9666440,BO
303603,JAIPUR,RAJASTHAN,27.1786380,75.4533760,BO
303005,JAIPUR,RAJASTHAN,25.9522770,76.2160450,BO
303009,JAIPUR,RAJASTHAN,26.3414920,73.0463400,BO
303006,JAIPUR,RAJASTHAN,27.6000000,74.2000000,BO
303124,JAIPUR,RAJASTHAN,26.9776020,75.7639190,BO
303328,JAIPUR,RAJASTHAN,26.6505190,75.0414010,BO
303008,JAIPUR,RAJASTHAN,18.1792800,98.2431750,BO
303904,JAIPUR,RAJASTHAN,26.8899680,75.7277330,BO
303901,JAIPUR,RAJASTHAN,26.5165210,75.8388700,BO
303120,JAIPUR,RAJASTHAN,26.7391590,76.1236050,BO
303804,JAIPUR,RAJASTHAN,26.7391590,76.1236050,BO
303702,JAIPUR,RAJASTHAN,26.7391590,76.1236050,BO
303119,JAIPUR,RAJASTHAN,27.5063940,76.0536960,BO
303001,JAIPUR,RAJASTHAN,30.1200000,78.7400000,BO
303601,JAIPUR,RAJASTHAN,27.3102270,75.8439540,BO
303002,JAIPUR,RAJASTHAN,27.1105700,75.9626560,BO
303103,JAIPUR,RAJASTHAN,27.0004870,76.8922760,BO
303905,JAIPUR,RAJASTHAN,26.8237670,75.7400560,BO
302029,JAIPUR,RAJASTHAN,27.7259460,75.2139080,BO
322201,SAWAI MADHOPUR,RAJASTHAN,30.4649920,76.0077720,BO
303108,JAIPUR,RAJASTHAN,27.7985360,76.2421190,BO
303801,JAIPUR,RAJASTHAN,26.5821130,78.5348510,BO
303109,JAIPUR,RAJASTHAN,28.0510030,73.4813640,BO
303704,JAIPUR,RAJASTHAN,28.2686440,76.6513790,BO
303701,JAIPUR,RAJASTHAN,27.0771820,75.5418630,BO
303712,JAIPUR,RAJASTHAN,27.0529220,75.9601130,BO
322203,KARAULI,RAJASTHAN,26.2878060,76.6828170,BO
322215,KARAULI,RAJASTHAN,38.8038550,112.0249200,BO
322202,SAWAI MADHOPUR,RAJASTHAN,26.4795370,76.7509660,BO
322255,KARAULI,RAJASTHAN,26.7363370,76.8965960,BO
322213,KARAULI,RAJASTHAN,24.4203310,74.3499500,BO
322211,SAWAI MADHOPUR,RAJASTHAN,28.7114970,76.3564930,BO
322219,SAWAI MADHOPUR,RAJASTHAN,26.2783290,73.0126850,BO
322204,KARAULI,RAJASTHAN,26.6152540,26.6637190,BO
322218,KARAULI,RAJASTHAN,26.2608480,76.7192220,BO
322214,SAWAI MADHOPUR,RAJASTHAN,26.4130620,76.5412370,BO
322205,SAWAI MADHOPUR,RAJASTHAN,26.6387890,76.9210910,BO
322241,KARAULI,RAJASTHAN,27.8966320,76.9916670,BO
322243,KARAULI,RAJASTHAN,26.078714000000002,76.880744000000007,BO
322254,KARAULI,RAJASTHAN,26.8223400,76.9038010,BO
321610,KARAULI,RAJASTHAN,26.9477190,76.8230810,BO
322236,KARAULI,RAJASTHAN,26.7084790,77.1427640,BO
322230,KARAULI,RAJASTHAN,26.7214310,76.9383790,BO
322220,KARAULI,RAJASTHAN,26.6958210,76.9236120,BO
322242,KARAULI,RAJASTHAN,26.5136080,77.1657720,BO
322251,KARAULI,RAJASTHAN,26.3115810,77.2563200,BO
322249,KARAULI,RAJASTHAN,26.320235,77.047810999999996,BO
322234,KARAULI,RAJASTHAN,26.9755790,76.8274070,BO
322703,SAWAI MADHOPUR,RAJASTHAN,26.1648080,76.1167740,BO
322702,SAWAI MADHOPUR,RAJASTHAN,40.9481080,83.9610540,BO
322034,SAWAI MADHOPUR,RAJASTHAN,26.1251070,76.4476320,BO
322023,SAWAI MADHOPUR,RAJASTHAN,26.4373330,76.1931360,BO
322001,SAWAI MADHOPUR,RAJASTHAN,25.9698020,76.2927350,BO
321611,KARAULI,RAJASTHAN,26.8859540,76.9038010,BO
322252,KARAULI,RAJASTHAN,26.7705720,77.2520100,BO
322027,SAWAI MADHOPUR,RAJASTHAN,26.0689220,76.3673460,BO
322026,SAWAI MADHOPUR,RAJASTHAN,25.8295300,76.3307500,BO
322024,SAWAI MADHOPUR,RAJASTHAN,26.3048840,76.3000420,BO
322025,SAWAI MADHOPUR,RAJASTHAN,26.014319,76.811546000000007,BO
344022,BARMER,RAJASTHAN,25.8244359,72.3414646,BO
344034,BARMER,RAJASTHAN,26.0748541,71.733287000000004,BO
343041,JALORE,RAJASTHAN,24.9625390,71.7296250,BO
343040,JALORE,RAJASTHAN,24.7815890,71.9416160,BO
307803,JALORE,RAJASTHAN,25.0150260,72.4128940,BO
343028,JALORE,RAJASTHAN,25.1480410,72.4579000,BO
307511,SIROHI,RAJASTHAN,24.5943130,72.6328570,BO
307026,SIROHI,RAJASTHAN,24.5064010,72.8079730,BO
307032,SIROHI,RAJASTHAN,24.6325550,72.9322000,BO
307801,SIROHI,RAJASTHAN,25.0218710,72.6905030,BO
307501,SIROHI,RAJASTHAN,24.686461000000001,72.821512999999996,BO
343048,JALORE,RAJASTHAN,24.6434370,72.2446860,BO
343021,JALORE,RAJASTHAN,25.3969360,72.3902890,BO
343022,JALORE,RAJASTHAN,25.3323390,72.1001430,BO
307028,SIROHI,RAJASTHAN,25.1798210,72.9625240,BO
307022,SIROHI,RAJASTHAN,24.8354790,72.9841330,BO
307043,SIROHI,RAJASTHAN,25.0753100,72.8677110,BO
307802,SIROHI,RAJASTHAN,24.8890560,72.6239870,BO
335511,HANUMANGARH,RAJASTHAN,29.1008390,75.1686590,BO
335501,HANUMANGARH,RAJASTHAN,29.215105999999999,75.155233999999993,BO
335512,HANUMANGARH,RAJASTHAN,29.6117740,74.3169540,BO
307510,SIROHI,RAJASTHAN,24.5548840,72.8356880,BO
307023,SIROHI,RAJASTHAN,24.7283670,72.8929000,BO
307024,SIROHI,RAJASTHAN,24.6226790,72.9792730,BO
307514,SIROHI,RAJASTHAN,24.5110890,72.5064330,BO
335502,HANUMANGARH,RAJASTHAN,29.0285890,75.0472420,BO
335513,HANUMANGARH,RAJASTHAN,29.5551700,74.3351020,BO
335802,HANUMANGARH,RAJASTHAN,29.613748000000001,74.190291000000002,BO
335504,HANUMANGARH,RAJASTHAN,29.2351560,75.0324920,BO
335801,HANUMANGARH,RAJASTHAN,29.470534000000001,74.269458999999998,BO
335063,HANUMANGARH,RAJASTHAN,29.6989860,74.5619000,BO
335523,HANUMANGARH,RAJASTHAN,29.3064170,74.9531450,BO
335065,HANUMANGARH,RAJASTHAN,29.4925790,74.7813560,BO
335024,GANGANAGAR,RAJASTHAN,29.6635600,73.4876880,BO
335064,HANUMANGARH,RAJASTHAN,29.8452990,74.2334890,BO
335027,GANGANAGAR,RAJASTHAN,29.5048700,74.9267230,BO
335022,GANGANAGAR,RAJASTHAN,29.8197190,73.6668650,BO
335021,GANGANAGAR,RAJASTHAN,28.5930140,77.3198730,BO
335001,GANGANAGAR,RAJASTHAN,29.8340690,73.8088220,BO
335051,GANGANAGAR,RAJASTHAN,29.4096840,73.4209680,BO
335040,GANGANAGAR,RAJASTHAN,29.8071080,73.6006340,BO
335039,GANGANAGAR,RAJASTHAN,29.5543330,73.5758770,BO
335038,GANGANAGAR,RAJASTHAN,29.9005510,73.6609790,BO
335037,GANGANAGAR,RAJASTHAN,29.7498510,74.0549810,BO
335702,GANGANAGAR,RAJASTHAN,29.342552999999999,73.606634,BO
335901,GANGANAGAR,RAJASTHAN,30.0935540,73.8925060,BO
335025,GANGANAGAR,RAJASTHAN,29.675629000000001,73.823642000000007,BO
335804,GANGANAGAR,RAJASTHAN,29.4988220,73.8154390,BO
335805,GANGANAGAR,RAJASTHAN,29.145313999999999,74.154940999999994,BO
335073,GANGANAGAR,RAJASTHAN,28.6563820,77.1395800,BO
335704,GANGANAGAR,RAJASTHAN,29.2305630,73.5888580,BO
335062,GANGANAGAR,RAJASTHAN,29.8114080,74.1430810,BO
631051,Ranipet,TAMIL NADU,12.9681000,79.5862500,BO
631003,Ranipet,TAMIL NADU,13.1318000,79.6897000,BO
631004,Ranipet,TAMIL NADU,13.0851330,79.7120360,BO
